movie_47,movie_1261,{'weight': 25.337788735255952}
movie_47,movie_1266,{'weight': 12.714835176499994}
movie_47,movie_1704,{'weight': 18.103193820574322}
movie_47,movie_2288,{'weight': 17.139193631206233}
movie_47,movie_2648,{'weight': 10.264192536377523}
movie_47,movie_2762,{'weight': 22.474811442413227}
movie_47,movie_4226,{'weight': 51.4175808936187}
movie_47,movie_4306,{'weight': 18.729009535344353}
movie_47,movie_4993,{'weight': 46.74400369247802}
movie_47,movie_5464,{'weight': 10.264192536377523}
movie_47,movie_5952,{'weight': 29.801460958929084}
movie_47,movie_6711,{'weight': 16.133935918082607}
movie_47,movie_6874,{'weight': 20.756335075885175}
movie_47,movie_7147,{'weight': 13.316847262886446}
movie_47,movie_7153,{'weight': 48.626113350393645}
movie_47,movie_8636,{'weight': 12.213672922510497}
movie_47,movie_8874,{'weight': 26.001531431825942}
movie_47,movie_223,{'weight': 20.05752536400938}
movie_47,movie_778,{'weight': 41.010589109566794}
movie_47,movie_858,{'weight': 56.52412144381393}
movie_47,movie_1208,{'weight': 30.482723425651535}
movie_47,movie_1225,{'weight': 10.251893520290503}
movie_47,movie_2028,{'weight': 46.939129942939374}
movie_47,movie_4022,{'weight': 12.714835176499994}
movie_47,movie_4878,{'weight': 14.819919650194464}
movie_47,movie_6016,{'weight': 10.774953681724838}
movie_47,movie_7361,{'weight': 13.709392703801342}
movie_47,movie_27773,{'weight': 24.2220709786849}
movie_47,movie_44665,{'weight': 10.264192536377523}
movie_47,movie_48516,{'weight': 19.44451375354772}
movie_47,movie_48780,{'weight': 16.3625695734424}
movie_47,movie_60069,{'weight': 10.021010396882119}
movie_47,movie_74458,{'weight': 22.910249656347446}
movie_47,movie_79132,{'weight': 26.389296210535516}
movie_47,movie_106920,{'weight': 14.070790547729166}
movie_47,movie_159817,{'weight': 10.264192536377523}
movie_47,movie_1917,{'weight': 13.6701963698556}
movie_47,movie_58559,{'weight': 12.12814175722476}
movie_47,movie_109487,{'weight': 15.331253136234}
movie_47,movie_367,{'weight': 29.066485174421885}
movie_47,movie_380,{'weight': 41.010589109566794}
movie_47,movie_454,{'weight': 12.714835176499994}
movie_47,movie_161,{'weight': 17.139193631206233}
movie_47,movie_485,{'weight': 16.612684128890777}
movie_47,movie_592,{'weight': 16.3625695734424}
movie_47,movie_1036,{'weight': 28.813229867560356}
movie_47,movie_1199,{'weight': 15.153446085950666}
movie_47,movie_1203,{'weight': 11.237405721206613}
movie_47,movie_1215,{'weight': 16.863222145258426}
movie_47,movie_1259,{'weight': 15.517333198773574}
movie_47,movie_1265,{'weight': 13.83247933846836}
movie_47,movie_1653,{'weight': 26.309291198151243}
movie_47,movie_1923,{'weight': 11.784370391588478}
movie_47,movie_2791,{'weight': 10.635393634820158}
movie_47,movie_3740,{'weight': 14.533242587210943}
movie_47,movie_10,{'weight': 18.48508257769108}
movie_47,movie_165,{'weight': 41.39362563933596}
movie_47,movie_349,{'weight': 12.213672922510497}
movie_47,movie_350,{'weight': 15.080207257592807}
movie_47,movie_353,{'weight': 17.43562551982112}
movie_47,movie_440,{'weight': 10.264192536377523}
movie_47,movie_111,{'weight': 23.181509656351523}
movie_47,movie_750,{'weight': 13.361347195842825}
movie_47,movie_150,{'weight': 12.46877299058599}
movie_47,movie_198,{'weight': 10.264192536377523}
movie_47,movie_288,{'weight': 12.453801045531106}
movie_47,movie_589,{'weight': 46.36301931270306}
movie_47,movie_1221,{'weight': 34.772264484527284}
movie_47,movie_1997,{'weight': 12.453801045531106}
movie_47,movie_2324,{'weight': 17.958256136208064}
movie_47,movie_2710,{'weight': 14.533242587210943}
movie_47,movie_3213,{'weight': 15.749637911535434}
movie_47,movie_3697,{'weight': 11.075122752593852}
movie_47,movie_3751,{'weight': 13.6701963698556}
movie_47,movie_4034,{'weight': 17.43562551982112}
movie_47,movie_1,{'weight': 25.433267465495263}
movie_47,movie_25,{'weight': 11.408880962726457}
movie_47,movie_555,{'weight': 11.784370391588475}
movie_47,movie_861,{'weight': 11.075122752593852}
movie_47,movie_1079,{'weight': 11.075204057395785}
movie_47,movie_1148,{'weight': 11.237405721206613}
movie_47,movie_1214,{'weight': 13.361347195842825}
movie_47,movie_1246,{'weight': 10.921324174233135}
movie_47,movie_316,{'weight': 18.103841858473782}
movie_47,movie_68157,{'weight': 31.07264361340171}
movie_47,movie_104,{'weight': 11.991349006049333}
movie_47,movie_55820,{'weight': 18.103841858473782}
movie_47,movie_70286,{'weight': 13.316847262886446}
movie_47,movie_106782,{'weight': 17.139193631206233}
movie_47,movie_6,{'weight': 35.51159270103052}
movie_47,movie_5903,{'weight': 20.528385072755043}
movie_47,movie_6502,{'weight': 19.377656782947923}
movie_47,movie_54286,{'weight': 13.00076571591297}
movie_47,movie_253,{'weight': 13.00076571591297}
movie_47,movie_34405,{'weight': 13.316847262886448}
movie_47,movie_88129,{'weight': 15.080207257592804}
movie_47,movie_89745,{'weight': 17.435625519821116}
movie_47,movie_93838,{'weight': 15.749637911535434}
movie_47,movie_93840,{'weight': 14.070790547729166}
movie_47,movie_96610,{'weight': 15.080207257592804}
movie_47,movie_104841,{'weight': 15.080207257592807}
movie_47,movie_104879,{'weight': 20.528385072755047}
movie_47,movie_168252,{'weight': 13.6701963698556}
movie_47,movie_78499,{'weight': 17.139193631206233}
movie_47,movie_4995,{'weight': 10.774953681724838}
movie_47,movie_968,{'weight': 13.316847262886446}
movie_47,movie_1258,{'weight': 18.89851729372276}
movie_47,movie_1394,{'weight': 11.237405721206613}
movie_47,movie_2167,{'weight': 15.749637911535434}
movie_47,movie_3527,{'weight': 24.2220709786849}
movie_47,movie_3704,{'weight': 11.075122752593852}
movie_47,movie_5010,{'weight': 14.533242587210943}
movie_47,movie_5026,{'weight': 10.264192536377523}
movie_47,movie_5254,{'weight': 11.075122752593852}
movie_47,movie_1884,{'weight': 12.453801045531106}
movie_47,movie_64839,{'weight': 10.264192536377523}
movie_47,movie_590,{'weight': 13.474030703709609}
movie_47,movie_72998,{'weight': 11.784370391588475}
movie_47,movie_98809,{'weight': 14.533242587210943}
movie_47,movie_186,{'weight': 11.075122752593852}
movie_47,movie_1676,{'weight': 14.070790547729166}
movie_47,movie_2617,{'weight': 14.070790547729166}
movie_47,movie_2916,{'weight': 12.714835176499994}
movie_47,movie_2985,{'weight': 10.264192536377523}
movie_47,movie_3114,{'weight': 15.917667033001504}
movie_47,movie_3175,{'weight': 12.453801045531106}
movie_47,movie_4855,{'weight': 11.075122752593852}
movie_47,movie_5833,{'weight': 11.075122752593852}
movie_47,movie_7387,{'weight': 14.533242587210943}
movie_47,movie_102125,{'weight': 16.612684128890777}
movie_47,movie_122920,{'weight': 10.264192536377523}
movie_47,movie_158238,{'weight': 11.075122752593852}
movie_47,movie_168248,{'weight': 11.075122752593852}
movie_47,movie_1682,{'weight': 12.453801045531106}
movie_47,movie_4015,{'weight': 10.264192536377523}
movie_47,movie_1753,{'weight': 10.264192536377523}
movie_50,movie_101,{'weight': 14.145898782213141}
movie_50,movie_151,{'weight': 18.66603771960646}
movie_50,movie_163,{'weight': 16.858097224634232}
movie_50,movie_231,{'weight': 20.982529003279396}
movie_50,movie_260,{'weight': 80.80108898518759}
movie_50,movie_333,{'weight': 26.272964144699007}
movie_50,movie_362,{'weight': 18.66603771960646}
movie_50,movie_457,{'weight': 56.51157611348481}
movie_50,movie_527,{'weight': 83.49834007121889}
movie_50,movie_553,{'weight': 20.63756464584464}
movie_50,movie_608,{'weight': 63.29060275587631}
movie_50,movie_923,{'weight': 23.561053402240663}
movie_50,movie_1073,{'weight': 27.133389506216155}
movie_50,movie_1080,{'weight': 28.25578805674241}
movie_50,movie_1089,{'weight': 88.30390003241419}
movie_50,movie_1097,{'weight': 13.120860275126898}
movie_50,movie_1136,{'weight': 26.989929014340383}
movie_50,movie_1196,{'weight': 76.79661713434297}
movie_50,movie_1197,{'weight': 54.00989107107756}
movie_50,movie_1198,{'weight': 46.24058491911709}
movie_50,movie_1206,{'weight': 25.119614999053688}
movie_50,movie_1210,{'weight': 75.92736161504898}
movie_50,movie_1213,{'weight': 63.67943947237968}
movie_50,movie_1220,{'weight': 15.11682493960285}
movie_50,movie_1222,{'weight': 36.820307564982485}
movie_50,movie_1240,{'weight': 13.907701452111116}
movie_50,movie_1270,{'weight': 41.054202117772604}
movie_50,movie_1275,{'weight': 16.51005171667571}
movie_50,movie_1278,{'weight': 14.888191284243057}
movie_50,movie_1282,{'weight': 11.519492570151442}
movie_50,movie_1291,{'weight': 26.166337136850437}
movie_50,movie_1517,{'weight': 27.719936485600336}
movie_50,movie_1573,{'weight': 17.660780006482835}
movie_50,movie_1587,{'weight': 14.145898782213141}
movie_50,movie_1617,{'weight': 22.794053173181354}
movie_50,movie_1732,{'weight': 35.61852503136178}
movie_50,movie_1954,{'weight': 11.519492570151442}
movie_50,movie_2005,{'weight': 13.598934111831277}
movie_50,movie_2058,{'weight': 10.452250435674076}
movie_50,movie_2078,{'weight': 16.858097224634232}
movie_50,movie_2115,{'weight': 11.780526701120332}
movie_50,movie_2116,{'weight': 10.452250435674076}
movie_50,movie_2329,{'weight': 55.82937117981723}
movie_50,movie_2395,{'weight': 16.189880885981566}
movie_50,movie_2459,{'weight': 10.452250435674076}
movie_50,movie_2502,{'weight': 33.71619444926846}
movie_50,movie_2529,{'weight': 16.51005171667571}
movie_50,movie_2542,{'weight': 45.84271331664644}
movie_50,movie_2571,{'weight': 93.84132901190236}
movie_50,movie_2580,{'weight': 40.023853332182625}
movie_50,movie_2692,{'weight': 11.780526701120332}
movie_50,movie_2700,{'weight': 30.371754159852948}
movie_50,movie_2716,{'weight': 34.088354574347605}
movie_50,movie_2761,{'weight': 12.066457240533307}
movie_50,movie_2858,{'weight': 86.0214680989613}
movie_50,movie_2944,{'weight': 14.145898782213141}
movie_50,movie_2948,{'weight': 19.282640438915493}
movie_50,movie_2959,{'weight': 71.74618580428974}
movie_50,movie_2987,{'weight': 11.780526701120332}
movie_50,movie_3034,{'weight': 14.815329436155771}
movie_50,movie_3052,{'weight': 11.780526701120332}
movie_50,movie_3147,{'weight': 36.820307564982485}
movie_50,movie_3448,{'weight': 18.13191214910837}
movie_50,movie_3450,{'weight': 15.678375653511115}
movie_50,movie_3578,{'weight': 19.540107428229184}
movie_50,movie_3703,{'weight': 11.279364447130831}
movie_50,movie_3793,{'weight': 10.474572487346794}
movie_50,movie_253,{'weight': 22.664890186385463}
movie_50,movie_318,{'weight': 145.66439133449757}
movie_50,movie_357,{'weight': 26.272964144699007}
movie_50,movie_364,{'weight': 24.382091389448902}
movie_50,movie_380,{'weight': 13.73746299443593}
movie_50,movie_590,{'weight': 30.00174958421968}
movie_50,movie_1201,{'weight': 23.038985140302884}
movie_50,movie_1203,{'weight': 10.303097245826951}
movie_50,movie_1221,{'weight': 41.28101427700268}
movie_50,movie_58,{'weight': 21.753282402415692}
movie_50,movie_265,{'weight': 32.2496020660157}
movie_50,movie_272,{'weight': 12.382538787506784}
movie_50,movie_296,{'weight': 159.0225978351764}
movie_50,movie_497,{'weight': 18.13191214910837}
movie_50,movie_592,{'weight': 10.474572487346794}
movie_50,movie_593,{'weight': 98.08031164140493}
movie_50,movie_912,{'weight': 28.73595754250053}
movie_50,movie_1036,{'weight': 31.506167436243196}
movie_50,movie_1104,{'weight': 12.066457240533307}
movie_50,movie_1391,{'weight': 12.382538787506784}
movie_50,movie_36,{'weight': 11.279364447130831}
movie_50,movie_39,{'weight': 12.066457240533307}
movie_50,movie_110,{'weight': 71.98221368426235}
movie_50,movie_337,{'weight': 25.47177578895187}
movie_50,movie_339,{'weight': 16.51005171667571}
movie_50,movie_356,{'weight': 69.36534600569328}
movie_50,movie_509,{'weight': 12.382538787506784}
movie_50,movie_588,{'weight': 39.7336224934167}
movie_50,movie_1060,{'weight': 29.630658872311542}
movie_50,movie_1249,{'weight': 18.13191214910837}
movie_50,movie_1446,{'weight': 10.452250435674076}
movie_50,movie_1653,{'weight': 14.671922399161954}
movie_50,movie_1673,{'weight': 22.664890186385463}
movie_50,movie_1704,{'weight': 30.2336498792057}
movie_50,movie_1923,{'weight': 25.859006915777297}
movie_50,movie_2028,{'weight': 57.34952332148906}
movie_50,movie_2357,{'weight': 10.452250435674076}
movie_50,movie_150,{'weight': 19.267333183768642}
movie_50,movie_11,{'weight': 16.858097224634232}
movie_50,movie_223,{'weight': 33.36058034870179}
movie_50,movie_246,{'weight': 11.279364447130831}
movie_50,movie_1200,{'weight': 34.07187271902184}
movie_50,movie_1214,{'weight': 34.55847771045433}
movie_50,movie_1215,{'weight': 15.617477511418873}
movie_50,movie_1219,{'weight': 14.27158856493402}
movie_50,movie_1258,{'weight': 36.50448568668105}
movie_50,movie_1387,{'weight': 12.71372949788713}
movie_50,movie_1584,{'weight': 15.11682493960285}
movie_50,movie_1968,{'weight': 28.566950394738246}
movie_50,movie_2762,{'weight': 34.55847771045433}
movie_50,movie_2997,{'weight': 23.29434282681566}
movie_50,movie_3000,{'weight': 16.189880885981566}
movie_50,movie_3911,{'weight': 13.598934111831277}
movie_50,movie_288,{'weight': 16.51005171667571}
movie_50,movie_555,{'weight': 25.859006915777297}
movie_50,movie_648,{'weight': 14.46674922161175}
movie_50,movie_858,{'weight': 79.65952766272734}
movie_50,movie_924,{'weight': 12.344236217363068}
movie_50,movie_1090,{'weight': 30.371754159852948}
movie_50,movie_1101,{'weight': 17.660780006482835}
movie_50,movie_1231,{'weight': 13.598934111831277}
movie_50,movie_1246,{'weight': 19.199154283585735}
movie_50,movie_1265,{'weight': 25.94409624864837}
movie_50,movie_1500,{'weight': 17.23933794385153}
movie_50,movie_1784,{'weight': 21.353068864048005}
movie_50,movie_2000,{'weight': 17.660780006482835}
movie_50,movie_2081,{'weight': 17.23933794385153}
movie_50,movie_2371,{'weight': 10.452250435674076}
movie_50,movie_2706,{'weight': 21.75328240241569}
movie_50,movie_2712,{'weight': 12.382538787506784}
movie_50,movie_2791,{'weight': 18.72260338456411}
movie_50,movie_3100,{'weight': 13.598934111831277}
movie_50,movie_4002,{'weight': 13.598934111831277}
movie_50,movie_4034,{'weight': 21.353068864048005}
movie_50,movie_4102,{'weight': 10.452250435674076}
movie_50,movie_4262,{'weight': 16.858097224634232}
movie_50,movie_104,{'weight': 15.89344899736668}
movie_50,movie_165,{'weight': 23.29434282681566}
movie_50,movie_474,{'weight': 17.660780006482835}
movie_50,movie_543,{'weight': 14.145898782213141}
movie_50,movie_589,{'weight': 51.88819249729676}
movie_50,movie_595,{'weight': 12.71372949788713}
movie_50,movie_1242,{'weight': 11.519492570151442}
movie_50,movie_1302,{'weight': 17.660780006482835}
movie_50,movie_2324,{'weight': 60.33768280348036}
movie_50,movie_2657,{'weight': 12.382538787506784}
movie_50,movie_2890,{'weight': 14.145898782213141}
movie_50,movie_2918,{'weight': 29.971645262973308}
movie_50,movie_3114,{'weight': 29.59317471408138}
movie_50,movie_3996,{'weight': 14.27158856493402}
movie_50,movie_4011,{'weight': 27.672116794169053}
movie_50,movie_4022,{'weight': 22.18833928736384}
movie_50,movie_4308,{'weight': 16.858097224634232}
movie_50,movie_4886,{'weight': 20.314872040156786}
movie_50,movie_4993,{'weight': 38.46574716149348}
movie_50,movie_5349,{'weight': 12.066457240533307}
movie_50,movie_5989,{'weight': 10.303097245826951}
movie_50,movie_6377,{'weight': 14.08550850239445}
movie_50,movie_6539,{'weight': 10.303097245826951}
movie_50,movie_54272,{'weight': 15.678375653511115}
movie_50,movie_1,{'weight': 46.33061119097975}
movie_50,movie_235,{'weight': 17.660780006482835}
movie_50,movie_480,{'weight': 24.382091389448902}
movie_50,movie_541,{'weight': 19.13545974345599}
movie_50,movie_720,{'weight': 21.753282402415692}
movie_50,movie_750,{'weight': 16.26022095907514}
movie_50,movie_899,{'weight': 15.893448997366683}
movie_50,movie_904,{'weight': 21.312892705592198}
movie_50,movie_1148,{'weight': 19.72595686187487}
movie_50,movie_1204,{'weight': 18.955203462738574}
movie_50,movie_1234,{'weight': 15.617477511418873}
movie_50,movie_1250,{'weight': 14.46674922161175}
movie_50,movie_1252,{'weight': 14.671922399161954}
movie_50,movie_1276,{'weight': 14.888191284243057}
movie_50,movie_1288,{'weight': 20.63756464584464}
movie_50,movie_1304,{'weight': 10.474572487346794}
movie_50,movie_2019,{'weight': 20.982529003279396}
movie_50,movie_2396,{'weight': 24.440674247391918}
movie_50,movie_32,{'weight': 51.79735711186732}
movie_50,movie_293,{'weight': 39.7336224934167}
movie_50,movie_300,{'weight': 17.660780006482835}
movie_50,movie_377,{'weight': 13.417292163741784}
movie_50,movie_475,{'weight': 17.660780006482835}
movie_50,movie_508,{'weight': 12.735887894475935}
movie_50,movie_551,{'weight': 21.753282402415692}
movie_50,movie_594,{'weight': 12.066457240533307}
movie_50,movie_745,{'weight': 11.057040530669667}
movie_50,movie_1208,{'weight': 41.99093800951598}
movie_50,movie_3949,{'weight': 13.57417501635491}
movie_50,movie_7361,{'weight': 12.463648069961792}
movie_50,movie_8874,{'weight': 14.46674922161175}
movie_50,movie_32587,{'weight': 16.51005171667571}
movie_50,movie_48774,{'weight': 21.75328240241569}
movie_50,movie_51255,{'weight': 11.519492570151444}
movie_50,movie_57669,{'weight': 12.066457240533307}
movie_50,movie_58559,{'weight': 41.054202117772604}
movie_50,movie_77455,{'weight': 10.452250435674076}
movie_50,movie_79702,{'weight': 18.131912149108373}
movie_50,movie_91529,{'weight': 20.01174893107461}
movie_50,movie_92535,{'weight': 14.145898782213141}
movie_50,movie_1193,{'weight': 28.73595754250053}
movie_50,movie_1266,{'weight': 11.780526701120332}
movie_50,movie_2951,{'weight': 14.145898782213141}
movie_50,movie_3175,{'weight': 21.75328240241569}
movie_50,movie_4027,{'weight': 25.108028058053257}
movie_50,movie_4874,{'weight': 10.452250435674076}
movie_50,movie_1884,{'weight': 16.51005171667571}
movie_50,movie_5952,{'weight': 27.309971691249977}
movie_50,movie_7153,{'weight': 26.682198767718013}
movie_50,movie_8950,{'weight': 14.145898782213141}
movie_50,movie_48394,{'weight': 11.519492570151442}
movie_50,movie_367,{'weight': 11.519492570151442}
movie_50,movie_1079,{'weight': 10.140895582016123}
movie_50,movie_2294,{'weight': 10.452250435674076}
movie_50,movie_778,{'weight': 48.90563326316209}
movie_50,movie_1225,{'weight': 22.794053173181354}
movie_50,movie_4878,{'weight': 18.083436527014687}
movie_50,movie_5690,{'weight': 14.145898782213141}
movie_50,movie_6016,{'weight': 14.27158856493402}
movie_50,movie_27773,{'weight': 12.066457240533307}
movie_50,movie_48516,{'weight': 27.39757180209608}
movie_50,movie_48780,{'weight': 10.474572487346794}
movie_50,movie_52281,{'weight': 14.815329436155771}
movie_50,movie_60069,{'weight': 32.07783914810035}
movie_50,movie_74458,{'weight': 16.189880885981566}
movie_50,movie_79132,{'weight': 47.96951761104876}
movie_50,movie_92259,{'weight': 11.057040530669667}
movie_50,movie_106920,{'weight': 13.136482072349503}
movie_50,movie_170705,{'weight': 14.815329436155771}
movie_50,movie_109487,{'weight': 18.72260338456411}
movie_50,movie_111,{'weight': 30.718646853737177}
movie_50,movie_1199,{'weight': 13.907701452111116}
movie_50,movie_1247,{'weight': 18.28754649961596}
movie_50,movie_1394,{'weight': 29.971645262973308}
movie_50,movie_1682,{'weight': 16.51005171667571}
movie_50,movie_1961,{'weight': 11.519492570151442}
movie_50,movie_2160,{'weight': 12.382538787506784}
movie_50,movie_2804,{'weight': 19.72595686187487}
movie_50,movie_2916,{'weight': 16.858097224634232}
movie_50,movie_3535,{'weight': 11.519492570151442}
movie_50,movie_6502,{'weight': 12.735887894475935}
movie_50,movie_7438,{'weight': 10.140895582016123}
movie_50,movie_31658,{'weight': 12.066457240533307}
movie_50,movie_54503,{'weight': 12.066457240533307}
movie_50,movie_55820,{'weight': 11.780526701120332}
movie_50,movie_80463,{'weight': 13.136482072349503}
movie_50,movie_99114,{'weight': 16.189880885981566}
movie_50,movie_122882,{'weight': 17.23933794385153}
movie_50,movie_139385,{'weight': 17.660780006482835}
movie_50,movie_4226,{'weight': 47.68034699210004}
movie_50,movie_4973,{'weight': 23.875846758391518}
movie_50,movie_6711,{'weight': 10.303097245826951}
movie_50,movie_33794,{'weight': 10.656446352796099}
movie_50,movie_17,{'weight': 10.140895582016123}
movie_50,movie_3897,{'weight': 11.780526701120332}
movie_50,movie_316,{'weight': 11.780526701120332}
movie_50,movie_1172,{'weight': 20.982529003279396}
movie_50,movie_3252,{'weight': 10.452250435674076}
movie_50,movie_5445,{'weight': 12.382538787506784}
movie_50,movie_1527,{'weight': 10.656446352796099}
movie_50,movie_115713,{'weight': 14.145898782213141}
movie_50,movie_1235,{'weight': 12.066457240533307}
movie_50,movie_1358,{'weight': 11.780526701120332}
movie_50,movie_4641,{'weight': 10.452250435674076}
movie_50,movie_1285,{'weight': 28.92396065837324}
movie_50,movie_1912,{'weight': 17.660780006482835}
movie_50,movie_70,{'weight': 13.59893411183128}
movie_50,movie_44555,{'weight': 13.598934111831277}
movie_50,movie_68157,{'weight': 28.892590504182493}
movie_50,movie_6,{'weight': 23.038985140302884}
movie_50,movie_431,{'weight': 14.145898782213141}
movie_50,movie_1610,{'weight': 10.303097245826951}
movie_50,movie_2288,{'weight': 11.057040530669667}
movie_50,movie_2302,{'weight': 13.598934111831277}
movie_50,movie_6874,{'weight': 14.46674922161175}
movie_50,movie_64839,{'weight': 15.678375653511115}
movie_50,movie_71535,{'weight': 17.660780006482838}
movie_50,movie_1449,{'weight': 14.145898782213141}
movie_50,movie_2530,{'weight': 10.452250435674076}
movie_50,movie_3527,{'weight': 12.066457240533307}
movie_50,movie_3701,{'weight': 10.452250435674076}
movie_50,movie_5010,{'weight': 19.282640438915493}
movie_50,movie_104841,{'weight': 14.145898782213141}
movie_50,movie_104879,{'weight': 13.598934111831277}
movie_50,movie_1259,{'weight': 14.27158856493402}
movie_50,movie_1207,{'weight': 10.140895582016123}
movie_50,movie_2248,{'weight': 12.382538787506784}
movie_50,movie_26471,{'weight': 10.452250435674076}
movie_50,movie_1230,{'weight': 10.140895582016123}
movie_50,movie_78499,{'weight': 11.057040530669667}
movie_50,movie_322,{'weight': 10.452250435674076}
movie_50,movie_1257,{'weight': 14.145898782213141}
movie_50,movie_1711,{'weight': 14.145898782213141}
movie_50,movie_2114,{'weight': 10.452250435674076}
movie_50,movie_2144,{'weight': 13.598934111831277}
movie_50,movie_1307,{'weight': 15.11682493960285}
movie_50,movie_2683,{'weight': 11.057040530669667}
movie_50,movie_2797,{'weight': 11.519492570151442}
movie_151,movie_216,{'weight': 12.580263954655344}
movie_151,movie_260,{'weight': 11.991349006049333}
movie_151,movie_333,{'weight': 11.193969593535453}
movie_151,movie_457,{'weight': 39.62114588872481}
movie_151,movie_527,{'weight': 12.359155972326327}
movie_151,movie_923,{'weight': 10.289999346049338}
movie_151,movie_1080,{'weight': 10.201095820907671}
